,date,country,Energy_IDX2015,Food_IDX2015,Total_IDX2015,core_IDX2015,Energy_MoM,Food_MoM,Total_MoM,core_MoM
503,1956-02,Japan,27.98347,,16.97017,16.56347,-0.3210278,,-0.3210278,-0.3210278
504,1956-02,United Kingdom,,,5.106458,,,,5.08167,
505,1956-02,United States,,11.88628,11.30721,,,-0.9991746,-0.9991746,
506,1956-03,Canada,,,11.14037,,,,0.0,
507,1956-03,France,,,7.570511,,,,2.20842,
508,1956-03,Germany,,29.05308,21.59374,,,4.1458829999999995,4.1458829999999995,
509,1956-03,Italy,,,3.629746,,,,3.824092,
510,1956-03,Japan,27.92183,,17.00686,16.61897,0.2444708,,0.2444708,0.2444708
511,1956-03,United Kingdom,,,5.172842,,,,6.447731,
512,1956-03,United States,,11.92755,11.30721,,,-0.8296831000000001,-0.8296831000000001,
513,1956-04,Canada,,,11.14037,,,,0.0,
514,1956-04,France,,,7.539841,,,,1.864641,
515,1956-04,Germany,,28.8957,21.59374,,,3.7452845,3.7452845,
516,1956-04,Italy,,,3.643116,,,,4.007634,
517,1956-04,Japan,27.67528,,17.04355,16.69089,0.33290435,,0.33290435,0.33290435
518,1956-04,United Kingdom,,,5.244332,,,,7.334476,
519,1956-04,United States,,12.01009,11.3494,,,-0.47006265,-0.47006265,
520,1956-05,Canada,,,11.14037,,,,0.0,
521,1956-05,France,,,7.590959,,,,1.991758,
522,1956-05,Germany,,28.83274,21.5285,,,3.9914570000000005,3.9914570000000005,
523,1956-05,Italy,,,3.6498,,,,4.099142,
524,1956-05,Japan,27.67528,,16.97017,16.64052,0.90081865,,0.90081865,0.90081865
525,1956-05,United Kingdom,,,5.234119,,,,7.319168,
526,1956-05,United States,,12.17518,11.39159,,,0.39287859999999997,0.39287859999999997,
527,1956-06,Canada,,,11.29839,,,,1.41844,
528,1956-06,France,,,7.519394,,,,1.658604,
529,1956-06,Germany,,28.80127,21.5285,,,3.6537635,3.6537635,
530,1956-06,Italy,,,3.636431,,,,3.619048,
531,1956-06,Japan,27.552,,17.31875,16.92547,1.7777500000000002,,1.7777500000000002,1.7777500000000002
532,1956-06,United Kingdom,,,5.229012,,,,5.030293,
533,1956-06,United States,,12.46408,11.47597,,,1.7780805000000002,1.7780805000000002,
534,1956-07,Canada,,,11.3774,,,,2.12766,
535,1956-07,France,,,7.498947,,,,2.515723,
536,1956-07,Germany,,28.86422,21.59374,,,2.1262925,2.1262925,
537,1956-07,Italy,,,3.636431,,,,3.619048,
538,1956-07,Japan,27.36709,,16.97017,16.66541,1.0538722999999999,,1.0538722999999999,1.0538722999999999
539,1956-07,United Kingdom,,,5.208587,,,,4.250662,
540,1956-07,United States,,12.62917,11.56035,,,2.2899715,2.2899715,
541,1956-08,Canada,,,11.45641,,,,2.836879,
542,1956-08,France,,,7.519394,,,,2.867133,
543,1956-08,Germany,,28.54945,21.46326,,,2.3735014999999997,2.3735014999999997,
544,1956-08,Italy,,,3.639773,,,,3.51711,
545,1956-08,Japan,27.39791,,17.0619,16.73805,1.2013338,,1.2013338,1.2013338
546,1956-08,United Kingdom,,,5.223906,,,,5.3008,
547,1956-08,United States,,12.42281,11.51816,,,1.7774305,1.7774305,
548,1956-09,Canada,,,11.3774,,,,1.408451,
549,1956-09,France,,,7.580735,,,,2.629758,
550,1956-09,Germany,,28.64388,21.5285,,,2.6983740000000003,2.6983740000000003,
551,1956-09,Italy,,,3.646458,,,,3.707224,
552,1956-09,Japan,27.64446,,17.20867,16.89139,1.7408846999999998,,1.7408846999999998,1.7408846999999998
553,1956-09,United Kingdom,,,5.213693,,,,4.445053,
554,1956-09,United States,,12.42281,11.56035,,,1.6027684999999998,1.6027684999999998,
555,1956-10,Canada,,,11.45641,,,,2.112676,
556,1956-10,France,,,7.5654,,,,1.369863,
557,1956-10,Germany,,28.73832,21.59374,,,2.042898,2.042898,
558,1956-10,Italy,,,3.639773,,,,3.125,
559,1956-10,Japan,28.16838,,17.3004,16.92022,2.139645,,2.139645,2.139645
560,1956-10,United Kingdom,,,5.244332,,,,3.956818,
561,1956-10,United States,,12.42281,11.60254,,,2.3057175,2.3057175,
562,1956-11,Canada,,,11.53542,,,,2.816901,
563,1956-11,France,,,7.575624,,,,1.437372,
564,1956-11,Germany,,28.8957,21.65897,,,1.8071635000000001,1.8071635000000001,
565,1956-11,Italy,,,3.6498,,,,3.116147,
566,1956-11,Japan,28.47657,,17.00686,16.64171,2.158286,,2.158286,2.158286
567,1956-11,United Kingdom,,,5.264758,,,,2.745095,
568,1956-11,United States,,12.38154,11.60254,,,2.661633,2.661633,
569,1956-12,Canada,,,11.53542,,,,2.816901,
570,1956-12,France,,,7.570511,,,,1.230349,
571,1956-12,Germany,,28.99013,21.72421,,,1.689206,1.689206,
572,1956-12,Italy,,,3.669854,,,,3.001876,
573,1956-12,Japan,29.1854,,17.19032,16.75433,3.5413040000000002,,3.5413040000000002,3.5413040000000002
574,1956-12,United Kingdom,,,5.280077,,,,3.044062,
575,1956-12,United States,,12.34027,11.64473,,,2.867108,2.867108,
576,1957-01,Canada,,,11.53542,,,,2.816901,
577,1957-01,France,,,7.590959,,,,1.158038,
578,1957-01,Germany,,28.95865,21.78945,,,2.4957265,2.4957265,
579,1957-01,Italy,,4.316994,3.683223,,,3.183521,3.183521,
580,1957-01,Japan,30.44897,,17.37379,16.8425,5.6101435,,5.6101435,5.6101435
581,1957-01,United Kingdom,,,5.331142,,,,4.4,
582,1957-01,United States,10.49804,12.34027,11.64473,11.76488,3.2226415,3.2226415,3.2226415,3.2226415
583,1957-02,Canada,,,11.53542,,,,3.546099,
584,1957-02,France,,,7.60602,,,,0.6048971,
585,1957-02,Germany,,28.83274,21.78945,,,1.9468169999999998,1.9468169999999998,
586,1957-02,Italy,,4.263631,3.669854,,,1.76089,1.76089,
587,1957-02,Japan,30.35651,,17.33709,16.77585,4.8812055,,4.8812055,4.8812055
588,1957-02,United Kingdom,,,5.326035,,,,4.3,
589,1957-02,United States,10.59661,12.42281,11.68692,11.76488,3.9360489999999997,3.9360489999999997,3.9360489999999997,3.9360489999999997
590,1957-03,Canada,,,11.53542,,,,3.546099,
591,1957-03,France,,,7.560836,,,,-0.1278094,
592,1957-03,Germany,,28.58093,21.65897,,,-0.6615101,-0.6615101,
593,1957-03,Italy,,4.226278,3.659827,,,0.8287293,0.8287293,
594,1957-03,Japan,30.04832,,17.39213,16.85342,4.5133465,,4.5133465,4.5133465
595,1957-03,United Kingdom,,,5.315823,,,,2.764067,
596,1957-03,United States,10.6459,12.38154,11.72912,11.84744,3.7687855,3.7687855,3.7687855,3.7687855
597,1957-04,Canada,,,11.61443,,,,4.255319,
598,1957-04,France,,,7.553305,,,,0.1785714,
599,1957-04,Germany,,28.70684,21.78945,,,0.1263748,0.1263748,
600,1957-04,Italy,,4.204933,3.653142,,,0.2752294,0.2752294,
601,1957-04,Japan,29.80177,,17.50221,17.00055,4.7694945,,4.7694945,4.7694945
602,1957-04,United Kingdom,,,5.336248,,,,1.752678,
603,1957-04,United States,10.59661,12.46408,11.77131,11.88872,3.7487705,3.7487705,3.7487705,3.7487705
604,1957-05,Canada,,,11.61443,,,,4.255319,
605,1957-05,France,,,7.538244,,,,-0.6944444,
606,1957-05,Germany,,29.08456,21.85469,,,1.1942572,1.1942572,
607,1957-05,Italy,,4.199597,3.653142,,,0.09157509,0.09157509,
608,1957-05,Japan,29.70932,,17.64898,17.15917,5.233194,,5.233194,5.233194
609,1957-05,United Kingdom,,,5.341355,,,,2.04878,
610,1957-05,United States,10.54733,12.54663,11.8135,11.88872,3.377276,3.377276,3.377276,3.377276
611,1957-06,Canada,,,11.69344,,,,3.496504,
612,1957-06,France,,,7.583428,,,,0.851583,
613,1957-06,Germany,,29.24194,21.98516,,,1.8256335,1.8256335,
614,1957-06,Italy,,4.210269,3.653142,,,0.4595588,0.4595588,
615,1957-06,Japan,29.74014,,17.59394,17.0814,4.4315422,,4.4315422,4.4315422
616,1957-06,United Kingdom,,,5.397526,,,,3.222656,
617,1957-06,United States,10.54733,12.75299,11.85569,11.93,2.8133524999999997,2.8133524999999997,2.8133524999999997,2.8133524999999997
618,1957-07,Canada,,,11.69344,,,,2.777778,
619,1957-07,France,,,7.696389,,,,2.632924,
620,1957-07,Germany,,29.7141,22.18088,,,2.8317085,2.8317085,
621,1957-07,Italy,,4.258296,3.673196,,,1.011029,1.011029,
622,1957-07,Japan,30.0175,,17.79575,17.23252,6.5437655,,6.5437655,6.5437655
623,1957-07,United Kingdom,,,5.443484,,,,4.509804,
624,1957-07,United States,10.59661,12.91807,11.94007,11.93,2.786127,2.786127,2.786127,2.786127
625,1957-08,Canada,,,11.77245,,,,2.758621,
626,1957-08,France,,,7.786757,,,,3.555647,
627,1957-08,Germany,,29.46228,22.11564,,,3.1184339999999997,3.1184339999999997,
628,1957-08,Italy,,4.258296,3.676539,,,1.010101,1.010101,
629,1957-08,Japan,30.14078,,17.92417,17.34696,6.8245640000000005,,6.8245640000000005,6.8245640000000005
630,1957-08,United Kingdom,,,5.433271,,,,4.00782,
631,1957-08,United States,10.54733,12.95934,11.94007,11.97128,3.9909705,3.9909705,3.9909705,3.9909705
632,1957-09,Canada,,,11.85146,,,,4.166667,
633,1957-09,France,,,7.884656,,,,4.009127,
634,1957-09,Germany,,29.24194,22.0504,,,2.2560770000000003,2.2560770000000003,
635,1957-09,Italy,,4.274304,3.686566,,,1.099908,1.099908,
636,1957-09,Japan,30.47979,,17.83244,17.24147,6.164470000000001,,6.164470000000001,6.164470000000001
637,1957-09,United Kingdom,,,5.417952,,,,3.917728,
638,1957-09,United States,10.59661,12.83553,11.94007,12.01256,3.3034654999999997,3.3034654999999997,3.3034654999999997,3.3034654999999997
639,1957-10,Canada,,,11.85146,,,,3.448276,
640,1957-10,France,,,8.005148,,,,5.812621,
641,1957-10,Germany,,29.27342,22.11564,,,2.139456,2.139456,
642,1957-10,Italy,,4.32233,3.70662,,,1.836547,1.836547,
643,1957-10,Japan,30.97289,,17.7774,17.17231,5.7230505,,5.7230505,5.7230505
644,1957-10,United Kingdom,,,5.469016,,,,4.284323,
645,1957-10,United States,10.54733,12.75299,11.94007,12.05384,2.783449,2.783449,2.783449,2.783449
646,1957-11,Canada,,,11.85146,,,,2.739726,
647,1957-11,France,,,8.193416,,,,8.155003,
648,1957-11,Germany,,29.4308,22.18088,,,2.1307454999999997,2.1307454999999997,
649,1957-11,Italy,,4.365019,3.726673,,,2.106227,2.106227,
650,1957-11,Japan,31.40435,,17.5389,16.95788,6.0906165,,6.0906165,6.0906165
651,1957-11,United Kingdom,,,5.499655,,,,4.461688,
652,1957-11,United States,10.6459,12.67044,11.98226,12.1364,2.80303,2.80303,2.80303,2.80303
653,1957-12,Canada,,,11.77245,,,,2.054795,
654,1957-12,France,,,8.366622,,,,10.51594,
655,1957-12,Germany,,29.3049,22.18088,,,1.593939,1.593939,
656,1957-12,Italy,,4.407709,3.750069,,,2.185792,2.185792,
657,1957-12,Japan,31.43517,,17.50221,16.92996,4.3784244999999995,,4.3784244999999995,4.3784244999999995
658,1957-12,United Kingdom,,,5.525187,,,,4.642166,
659,1957-12,United States,10.6459,12.71171,11.98226,12.1364,2.9542919999999997,2.9542919999999997,2.9542919999999997,2.9542919999999997
660,1958-01,Canada,,,11.85146,,,,2.739726,
661,1958-01,France,,,8.652789,,,,13.9881,
662,1958-01,Germany,,29.74557,22.37659,,,2.706001,2.706001,
664,1958-01,Italy,,4.402373,3.760096,,,2.032432,2.032432,
665,1958-01,Japan,30.91125,,17.5389,17.02652,1.305419,,1.305419,1.305419
666,1958-01,United Kingdom,,,5.520081,,,,3.544061,
667,1958-01,United States,10.69519,12.95934,12.06664,12.1364,3.41893475,3.41893475,3.41893475,3.41893475
668,1958-02,Canada,,,11.85146,,,,2.739726,
669,1958-02,France,,,8.750689,,,,15.04951,
670,1958-02,Germany,,29.68262,22.44183,,,2.9708050000000004,2.9708050000000004,
672,1958-02,Italy,,4.365019,3.753412,,,2.3274195000000004,2.3274195000000004,
673,1958-02,Japan,30.41816,,17.39213,16.87025,0.38286449999999994,,0.38286449999999994,0.38286449999999994
674,1958-02,United Kingdom,,,5.494548,,,,3.16395,
675,1958-02,United States,10.54733,13.00062,12.06664,12.1364,2.648259925,2.648259925,2.648259925,2.648259925
676,1958-03,Canada,,,11.93047,,,,3.424658,
677,1958-03,France,,,8.863649,,,,17.23108,
678,1958-03,Germany,,29.65114,22.44183,,,3.6794754999999997,3.6794754999999997,
680,1958-03,Italy,,4.375692,3.756754,,,3.0918775,3.0918775,
681,1958-03,Japan,30.04832,,17.31875,16.8279,-0.0757284,,-0.0757284,-0.0757284
682,1958-03,United Kingdom,,,5.5354,,,,4.130644,
683,1958-03,United States,10.59661,13.28952,12.15103,12.17768,3.31373725,3.31373725,3.31373725,3.31373725
684,1958-04,Canada,,,11.93047,,,,2.721088,
685,1958-04,France,,,8.938956,,,,18.34496,
686,1958-04,Germany,,29.84,22.44183,,,3.4706900000000003,3.4706900000000003,
688,1958-04,Italy,,4.418382,3.790177,,,4.413643,4.413643,
689,1958-04,Japan,29.6785,,17.39213,16.94461,-0.37132529999999997,,-0.37132529999999997,-0.37132529999999997
690,1958-04,United Kingdom,,,5.596677,,,,4.880383,
691,1958-04,United States,10.49804,13.37206,12.19322,12.17768,3.0923301,3.0923301,3.0923301,3.0923301
692,1958-05,Canada,,,11.93047,,,,2.721088,
693,1958-05,France,,,8.954018,,,,18.78122,
694,1958-05,Germany,,30.21772,22.63754,,,3.739097,3.739097,
696,1958-05,Italy,,4.429054,3.813573,,,4.927685,4.927685,
697,1958-05,Japan,29.43195,,17.37379,16.96634,-1.02866325,,-1.02866325,-1.02866325
698,1958-05,United Kingdom,,,5.576252,,,,4.397706,
699,1958-05,United States,10.54733,13.37206,12.19322,12.17768,3.0559475,3.0559475,3.0559475,3.0559475
700,1958-06,Canada,,,11.93047,,,,2.027027,
701,1958-06,France,,,8.991672,,,,18.57001,
702,1958-06,Germany,,30.37511,22.70278,,,3.5696145,3.5696145,
704,1958-06,Italy,,4.461071,3.8236,,,5.311482,5.311482,
705,1958-06,Japan,29.27785,,17.57559,17.11109,-0.69028675,,-0.69028675,-0.69028675
706,1958-06,United Kingdom,,,5.627316,,,,4.257332,
707,1958-06,United States,10.54733,13.37206,12.19322,12.17768,2.44436725,2.44436725,2.44436725,2.44436725
708,1958-07,Canada,,,11.93047,,,,2.027027,
709,1958-07,France,,,9.021794,,,,17.22113,
710,1958-07,Germany,,29.93443,22.57231,,,1.2531157,1.2531157,
712,1958-07,Italy,,4.445063,3.816916,,,4.1493065,4.1493065,
713,1958-07,Japan,29.1854,,17.50221,17.06894,-1.8606419499999998,,-1.8606419499999998,-1.8606419499999998
714,1958-07,United Kingdom,,,5.540506,,,,1.782364,
715,1958-07,United States,10.6459,13.37206,12.23541,12.21896,2.2187840750000003,2.2187840750000003,2.2187840750000003,2.2187840750000003
716,1958-08,Canada,,,11.93047,,,,1.342282,
717,1958-08,France,,,9.044386,,,,16.15087,
718,1958-08,Germany,,29.27342,22.31135,,,0.12196504999999996,0.12196504999999996,
720,1958-08,Italy,,4.429054,3.813573,,,3.8686489999999996,3.8686489999999996,
721,1958-08,Japan,29.12376,,17.68567,17.25,-1.9665686,,-1.9665686,-1.9665686
722,1958-08,United Kingdom,,,5.530293,,,,1.785714,
723,1958-08,United States,10.74447,13.24825,12.19322,12.21896,2.071891,2.071891,2.071891,2.071891
724,1958-09,Canada,,,12.08849,,,,2.0,
725,1958-09,France,,,9.08204,,,,15.18625,
726,1958-09,Germany,,28.95865,22.18088,,,-0.18853379999999997,-0.18853379999999997,
728,1958-09,Italy,,4.402373,3.803546,,,3.0847094999999998,3.0847094999999998,
729,1958-09,Japan,29.12376,,17.59394,17.12495,-2.5623581,,-2.5623581,-2.5623581
730,1958-09,United Kingdom,,,5.5354,,,,2.167766,
731,1958-09,United States,10.69519,13.20697,12.19322,12.21896,1.9156194,1.9156194,1.9156194,1.9156194
732,1958-10,Canada,,,12.08849,,,,2.0,
733,1958-10,France,,,9.112163,,,,13.82879,
734,1958-10,Germany,,29.08456,22.31135,,,0.11989724999999996,0.11989724999999996,
736,1958-10,Italy,,4.32233,3.78015,,,0.9918845,0.9918845,
737,1958-10,Japan,29.24704,,17.74071,17.26441,-2.5179073,,-2.5179073,-2.5179073
738,1958-10,United Kingdom,,,5.586464,,,,2.147526,
739,1958-10,United States,10.69519,13.12443,12.19322,12.26024,2.03674,2.03674,2.03674,2.03674
740,1958-11,Canada,,,12.08849,,,,2.0,
741,1958-11,France,,,9.08957,,,,10.9375,
742,1958-11,Germany,,29.39933,22.44183,,,0.53475955,0.53475955,
744,1958-11,Italy,,4.32233,3.776808,,,0.18364795,0.18364795,
745,1958-11,Japan,29.43195,,17.55725,17.07239,-2.80268485,,-2.80268485,-2.80268485
746,1958-11,United Kingdom,,,5.606891,,,,1.949861,
747,1958-11,United States,10.59661,13.08316,12.23541,12.3428,1.6519305,1.6519305,1.6519305,1.6519305
748,1958-12,Canada,,,12.08849,,,,2.684564,
749,1958-12,France,,,9.112163,,,,8.910892,
750,1958-12,Germany,,29.58819,22.44183,,,1.07158675,1.07158675,
752,1958-12,Italy,,4.306321,3.766781,,,-0.9273045999999999,-0.9273045999999999,
753,1958-12,Japan,29.49358,,17.5389,17.09159,-2.6109049,,-2.6109049,-2.6109049
754,1958-12,United Kingdom,,,5.627316,,,,1.848429,
755,1958-12,United States,10.54733,12.95934,12.19322,12.3428,1.120842275,1.120842275,1.120842275,1.120842275
756,1959-01,Canada,,,12.08849,,,,2.0,
757,1959-01,France,,,9.338084,,,,7.91993,
758,1959-01,Germany,,29.61967,22.44183,,,-0.0658676,-0.0658676,
760,1959-01,Italy,,4.27964,3.760096,,,-1.3939395,-1.3939395,
761,1959-01,Japan,29.55523,,17.55725,17.11112,-1.9449915,,-1.9449915,-1.9449915
762,1959-01,United Kingdom,,,5.637529,,,,2.12766,
763,1959-01,United States,10.59661,13.00062,12.23541,12.3428,0.624023325,0.624023325,0.624023325,0.624023325
764,1959-02,Canada,,,12.08849,,,,2.0,
765,1959-02,France,,,9.466106,,,,8.175559,
766,1959-02,Germany,,29.61967,22.44183,,,-0.10604455,-0.10604455,
768,1959-02,Italy,,4.258296,3.756754,,,-1.177970405,-1.177970405,
769,1959-02,Japan,29.52441,,17.48386,17.01382,-1.04359285,,-1.04359285,-1.04359285
770,1959-02,United Kingdom,,,5.632423,,,,2.509294,
771,1959-02,United States,10.69519,12.91807,12.19322,12.3428,0.879144825,0.879144825,0.879144825,0.879144825
772,1959-03,Canada,,,12.00948,,,,0.6622517,
773,1959-03,France,,,9.443514,,,,6.542056,
774,1959-03,Germany,,29.7141,22.44183,,,0.1061571,0.1061571,
776,1959-03,Italy,,4.242287,3.746727,,,-1.65784195,-1.65784195,
777,1959-03,Japan,29.43195,,17.5389,17.09706,-0.22589250000000005,,-0.22589250000000005,-0.22589250000000005
778,1959-03,United Kingdom,,,5.632423,,,,1.752768,
779,1959-03,United States,10.74447,12.83553,12.19322,12.38408,0.005334300000000014,0.005334300000000014,0.005334300000000014,0.005334300000000014
780,1959-04,Canada,,,12.00948,,,,0.6622517,
781,1959-04,France,,,9.443514,,,,5.644482,
782,1959-04,Germany,,29.46228,22.44183,,,-0.6329115,-0.6329115,
784,1959-04,Italy,,4.231614,3.740042,,,-2.774902,-2.774902,
785,1959-04,Japan,29.1854,,17.63063,17.21918,-0.02057450000000005,,-0.02057450000000005,-0.02057450000000005
786,1959-04,United Kingdom,,,5.591571,,,,-0.09124088,
787,1959-04,United States,10.74447,12.79426,12.23541,12.38408,0.016841450000000036,0.016841450000000036,0.016841450000000036,0.016841450000000036
788,1959-05,Canada,,,12.08849,,,,1.324503,
789,1959-05,France,,,9.383268,,,,4.793944,
790,1959-05,Germany,,29.74557,22.44183,,,-1.21352665,-1.21352665,
792,1959-05,Italy,,4.231614,3.756754,,,-2.9738759999999997,-2.9738759999999997,
793,1959-05,Japan,29.09294,,17.50221,17.17651,0.04343700000000006,,0.04343700000000006,0.04343700000000006
794,1959-05,United Kingdom,,,5.571145,,,,-0.09157509,
795,1959-05,United States,10.69519,12.79426,12.23541,12.42536,-0.1348000499999999,-0.1348000499999999,-0.1348000499999999,-0.1348000499999999
796,1959-06,Canada,,,11.93047,,,,0.0,
797,1959-06,France,,,9.40586,,,,4.606365,
798,1959-06,Germany,,30.02886,22.63754,,,-0.7136261500000001,-0.7136261500000001,
800,1959-06,Italy,,4.231614,3.753412,,,-3.4896025,-3.4896025,
801,1959-06,Japan,28.81557,,17.63063,17.27687,-0.30506229999999995,,-0.30506229999999995,-0.30506229999999995
802,1959-06,United Kingdom,,,5.581358,,,,-0.8166969,
803,1959-06,United States,10.69519,12.95934,12.2776,12.42536,0.26034712500000007,0.26034712500000007,0.26034712500000007,0.26034712500000007
804,1959-07,Canada,,,12.08849,,,,1.324503,
805,1959-07,France,,,9.435984,,,,4.590985,
806,1959-07,Germany,,30.28068,22.70278,,,0.86735585,0.86735585,
808,1959-07,Italy,,4.204933,3.740042,,,-3.7080855,-3.7080855,
809,1959-07,Japan,28.72312,,17.64898,17.31009,-0.08557499999999996,,-0.08557499999999996,-0.08557499999999996
810,1959-07,United Kingdom,,,5.566039,,,,0.4608295,
811,1959-07,United States,10.69519,13.00062,12.31979,12.46664,0.10046679999999997,0.10046679999999997,0.10046679999999997,0.10046679999999997
812,1959-08,Canada,,,12.08849,,,,1.324503,
813,1959-08,France,,,9.481168,,,,4.829309,
814,1959-08,Germany,,30.34363,22.76802,,,2.851349,2.851349,
816,1959-08,Italy,,4.220942,3.750069,,,-3.1820005,-3.1820005,
817,1959-08,Japan,28.72312,,17.92417,17.56105,0.21375299999999997,,0.21375299999999997,0.21375299999999997
818,1959-08,United Kingdom,,,5.581358,,,,0.9233611,
819,1959-08,United States,10.79376,12.8768,12.31979,12.46664,0.18001665,0.18001665,0.18001665,0.18001665
820,1959-09,Canada,,,12.24651,,,,1.30719,
821,1959-09,France,,,9.526352,,,,4.892206,
822,1959-09,Germany,,30.12329,22.70278,,,3.18734,3.18734,
824,1959-09,Italy,,4.252959,3.763439,,,-2.2242105,-2.2242105,
825,1959-09,Japan,28.93885,,17.75905,17.39131,0.46022424999999995,,0.46022424999999995,0.46022424999999995
826,1959-09,United Kingdom,,,5.550719,,,,0.2767528,
827,1959-09,United States,10.84305,12.91807,12.36198,12.50792,0.735984,0.735984,0.735984,0.735984
828,1959-10,Canada,,,12.24651,,,,1.30719,
829,1959-10,France,,,9.60919,,,,5.454545,
830,1959-10,Germany,,30.21772,22.76802,,,2.971444,2.971444,
832,1959-10,Italy,,4.284976,3.803546,,,-0.12263815,-0.12263815,
833,1959-10,Japan,29.21622,,17.99755,17.61728,0.9692904999999999,,0.9692904999999999,0.9692904999999999
834,1959-10,United Kingdom,,,5.576252,,,,-0.1828154,
835,1959-10,United States,10.99091,12.8768,12.40417,12.59048,1.3254730000000001,1.3254730000000001,1.3254730000000001,1.3254730000000001
836,1959-11,Canada,,,12.24651,,,,1.30719,
837,1959-11,France,,,9.669436,,,,6.379453,
838,1959-11,Germany,,30.56397,22.96373,,,3.1435185,3.1435185,
840,1959-11,Italy,,4.32233,3.820258,,,0.575221,0.575221,
841,1959-11,Japan,29.74014,,17.90582,17.49537,1.762325,,1.762325,1.762325
842,1959-11,United Kingdom,,,5.617104,,,,0.1821494,
843,1959-11,United States,10.99091,12.79426,12.40417,12.59048,1.22468175,1.22468175,1.22468175,1.22468175
844,1959-12,Canada,,,12.24651,,,,1.30719,
845,1959-12,France,,,9.669436,,,,6.115703,
846,1959-12,Germany,,30.50101,22.96373,,,2.7053435,2.7053435,
848,1959-12,Italy,,4.365019,3.833627,,,1.568848,1.568848,
849,1959-12,Japan,30.04832,,17.90582,17.49283,2.114246,,2.114246,2.114246
850,1959-12,United Kingdom,,,5.627316,,,,0.0,
851,1959-12,United States,11.04019,12.79426,12.40417,12.59048,1.7839512499999999,1.7839512499999999,1.7839512499999999,1.7839512499999999
852,1960-01,Canada,,,12.24651,,,,1.30719,
853,1960-01,France,7.908027,,9.797458,,4.919355,,4.919355,
854,1960-01,Germany,,30.37511,22.96373,,,2.4380295,2.4380295,
856,1960-01,Italy,4.308688,4.370356,3.853681,3.683429,2.3042949999999998,2.3042949999999998,2.3042949999999998,2.3042949999999998
857,1960-01,Japan,30.75716,,18.12598,17.65546,3.6239775,,3.6239775,3.6239775
858,1960-01,United Kingdom,,5.505654,5.611997,,,-0.4528986,-0.4528986,
859,1960-01,United States,11.04019,12.75299,12.36198,12.59048,1.33061425,1.33061425,1.33061425,1.33061425
860,1960-02,Canada,,,12.24651,,,,1.30719,
861,1960-02,France,7.908027,,9.820049,,3.739061,,3.739061,
862,1960-02,Germany,,30.28068,22.83326,,,1.987927,1.987927,
864,1960-02,Italy,4.304309,4.343675,3.846996,3.681524,2.2035739999999997,2.2035739999999997,2.2035739999999997,2.2035739999999997
865,1960-02,Japan,30.8188,,18.14432,17.675,4.135142,,4.135142,4.135142
866,1960-02,United Kingdom,,5.485225,5.611997,,,-0.3626473,-0.3626473,
867,1960-02,United States,10.99091,12.71171,12.40417,12.63176,1.3096934999999998,1.3096934999999998,1.3096934999999998,1.3096934999999998
868,1960-03,Canada,,,12.1675,,,,1.315789,
869,1960-03,France,7.858165,,9.820049,,3.987241,,3.987241,
870,1960-03,Germany,,30.2492,22.83326,,,1.7725165,1.7725165,
872,1960-03,Italy,4.295552,4.327666,3.840312,3.677355,2.2551745,2.2551745,2.2551745,2.2551745
873,1960-03,Japan,30.78798,,18.08928,17.62754,3.8550519999999997,,3.8550519999999997,3.8550519999999997
874,1960-03,United Kingdom,,5.454581,5.601784,,,-0.543971,-0.543971,
875,1960-03,United States,10.99091,12.75299,12.40417,12.63176,1.3451488,1.3451488,1.3451488,1.3451488
876,1960-04,Canada,,,12.24651,,,,1.973684,
877,1960-04,France,7.788359,,9.835111,,4.14673,,4.14673,
878,1960-04,Germany,,30.31215,22.96373,,,2.605098,2.605098,
880,1960-04,Italy,4.291173,4.316994,3.836969,3.675936,2.304627,2.304627,2.304627,2.304627
881,1960-04,Japan,30.63388,,18.19936,17.76645,4.0706775,,4.0706775,4.0706775
882,1960-04,United Kingdom,,5.444367,5.632423,,,0.7305936,0.7305936,
883,1960-04,United States,10.99091,12.95934,12.44636,12.63176,1.82700975,1.82700975,1.82700975,1.82700975
884,1960-05,Canada,,,12.24651,,,,1.30719,
885,1960-05,France,7.509135,,9.812519,,4.574639,,4.574639,
886,1960-05,Germany,,30.75283,23.02897,,,3.001261,3.001261,
888,1960-05,Italy,4.286794,4.338338,3.843654,3.679967,2.4176175,2.4176175,2.4176175,2.4176175
