TIME_PERIOD,exchange_rate,Unit,country
1992-07,123.61,"Index, 2020 = 100",United Kingdom
1992-08,123.12,"Index, 2020 = 100",United Kingdom
1992-09,118.01,"Index, 2020 = 100",United Kingdom
1992-10,108.9,"Index, 2020 = 100",United Kingdom
1992-11,105.58,"Index, 2020 = 100",United Kingdom
1992-12,107.8,"Index, 2020 = 100",United Kingdom
1993-01,107.06,"Index, 2020 = 100",United Kingdom
1993-02,102.03,"Index, 2020 = 100",United Kingdom
1993-03,103.91,"Index, 2020 = 100",United Kingdom
1993-04,107.88,"Index, 2020 = 100",United Kingdom
1993-05,108.19,"Index, 2020 = 100",United Kingdom
1993-06,107.06,"Index, 2020 = 100",United Kingdom
1993-07,108.39,"Index, 2020 = 100",United Kingdom
1993-08,108.4,"Index, 2020 = 100",United Kingdom
1993-09,108.42,"Index, 2020 = 100",United Kingdom
1993-10,107.5,"Index, 2020 = 100",United Kingdom
1993-11,107.88,"Index, 2020 = 100",United Kingdom
1993-12,108.81,"Index, 2020 = 100",United Kingdom
1994-01,109.17,"Index, 2020 = 100",United Kingdom
1994-02,107.44,"Index, 2020 = 100",United Kingdom
1994-03,106.87,"Index, 2020 = 100",United Kingdom
1994-04,106.91,"Index, 2020 = 100",United Kingdom
1994-05,107.06,"Index, 2020 = 100",United Kingdom
1994-06,107.22,"Index, 2020 = 100",United Kingdom
1994-07,105.2,"Index, 2020 = 100",United Kingdom
1994-08,105.1,"Index, 2020 = 100",United Kingdom
1994-09,105.54,"Index, 2020 = 100",United Kingdom
1994-10,106.53,"Index, 2020 = 100",United Kingdom
1994-11,106.31,"Index, 2020 = 100",United Kingdom
1994-12,106.51,"Index, 2020 = 100",United Kingdom
1995-01,105.86,"Index, 2020 = 100",United Kingdom
1995-02,104.63,"Index, 2020 = 100",United Kingdom
1995-03,102.92,"Index, 2020 = 100",United Kingdom
1995-04,101.52,"Index, 2020 = 100",United Kingdom
1995-05,101.73,"Index, 2020 = 100",United Kingdom
1995-06,101.44,"Index, 2020 = 100",United Kingdom
1995-07,100.63,"Index, 2020 = 100",United Kingdom
1995-08,102.02,"Index, 2020 = 100",United Kingdom
1995-09,102.73,"Index, 2020 = 100",United Kingdom
1995-10,101.94,"Index, 2020 = 100",United Kingdom
1995-11,100.91,"Index, 2020 = 100",United Kingdom
1995-12,100.88,"Index, 2020 = 100",United Kingdom
1996-01,100.81,"Index, 2020 = 100",United Kingdom
1996-02,101.49,"Index, 2020 = 100",United Kingdom
1996-03,101.25,"Index, 2020 = 100",United Kingdom
1996-04,101.57,"Index, 2020 = 100",United Kingdom
1996-05,102.59,"Index, 2020 = 100",United Kingdom
1996-06,104.39,"Index, 2020 = 100",United Kingdom
1996-07,103.68,"Index, 2020 = 100",United Kingdom
1996-08,102.99,"Index, 2020 = 100",United Kingdom
1996-09,104.89,"Index, 2020 = 100",United Kingdom
1996-10,107.27,"Index, 2020 = 100",United Kingdom
1996-11,111.5,"Index, 2020 = 100",United Kingdom
1996-12,113.55,"Index, 2020 = 100",United Kingdom
1997-01,115.05,"Index, 2020 = 100",United Kingdom
1997-02,116.43,"Index, 2020 = 100",United Kingdom
1997-03,116.23,"Index, 2020 = 100",United Kingdom
1997-04,118.84,"Index, 2020 = 100",United Kingdom
1997-05,118.44,"Index, 2020 = 100",United Kingdom
1997-06,120.05,"Index, 2020 = 100",United Kingdom
1997-07,123.87,"Index, 2020 = 100",United Kingdom
1997-08,121.95,"Index, 2020 = 100",United Kingdom
1997-09,120.16,"Index, 2020 = 100",United Kingdom
1997-10,121.09,"Index, 2020 = 100",United Kingdom
1997-11,124.69,"Index, 2020 = 100",United Kingdom
1997-12,126.16,"Index, 2020 = 100",United Kingdom
1998-01,125.9,"Index, 2020 = 100",United Kingdom
1998-02,125.7,"Index, 2020 = 100",United Kingdom
1998-03,127.84,"Index, 2020 = 100",United Kingdom
1998-04,128.71,"Index, 2020 = 100",United Kingdom
1998-05,125.32,"Index, 2020 = 100",United Kingdom
1998-06,127.46,"Index, 2020 = 100",United Kingdom
1998-07,126.6,"Index, 2020 = 100",United Kingdom
1998-08,126.4,"Index, 2020 = 100",United Kingdom
1998-09,125.96,"Index, 2020 = 100",United Kingdom
1998-10,122.78,"Index, 2020 = 100",United Kingdom
1998-11,122.44,"Index, 2020 = 100",United Kingdom
1998-12,122.62,"Index, 2020 = 100",United Kingdom
1999-01,120.84,"Index, 2020 = 100",United Kingdom
1999-02,122.0,"Index, 2020 = 100",United Kingdom
1999-03,124.67,"Index, 2020 = 100",United Kingdom
1999-04,124.94,"Index, 2020 = 100",United Kingdom
1999-05,126.26,"Index, 2020 = 100",United Kingdom
1999-06,126.4,"Index, 2020 = 100",United Kingdom
1999-07,123.98,"Index, 2020 = 100",United Kingdom
1999-08,124.2,"Index, 2020 = 100",United Kingdom
1999-09,126.05,"Index, 2020 = 100",United Kingdom
1999-10,126.71,"Index, 2020 = 100",United Kingdom
1999-11,126.86,"Index, 2020 = 100",United Kingdom
1999-12,127.82,"Index, 2020 = 100",United Kingdom
2000-01,128.4,"Index, 2020 = 100",United Kingdom
2000-02,128.28,"Index, 2020 = 100",United Kingdom
2000-03,127.69,"Index, 2020 = 100",United Kingdom
2000-04,129.83,"Index, 2020 = 100",United Kingdom
2000-05,127.68,"Index, 2020 = 100",United Kingdom
2000-06,123.58,"Index, 2020 = 100",United Kingdom
2000-07,123.71,"Index, 2020 = 100",United Kingdom
2000-08,125.17,"Index, 2020 = 100",United Kingdom
2000-09,123.93,"Index, 2020 = 100",United Kingdom
2000-10,127.24,"Index, 2020 = 100",United Kingdom
2000-11,125.17,"Index, 2020 = 100",United Kingdom
2000-12,124.56,"Index, 2020 = 100",United Kingdom
2001-01,121.89,"Index, 2020 = 100",United Kingdom
2001-02,121.2,"Index, 2020 = 100",United Kingdom
2001-03,122.22,"Index, 2020 = 100",United Kingdom
2001-04,123.15,"Index, 2020 = 100",United Kingdom
2001-05,124.2,"Index, 2020 = 100",United Kingdom
2001-06,124.2,"Index, 2020 = 100",United Kingdom
2001-07,124.33,"Index, 2020 = 100",United Kingdom
2001-08,122.81,"Index, 2020 = 100",United Kingdom
2001-09,124.06,"Index, 2020 = 100",United Kingdom
2001-10,123.44,"Index, 2020 = 100",United Kingdom
2001-11,123.7,"Index, 2020 = 100",United Kingdom
2001-12,124.06,"Index, 2020 = 100",United Kingdom
2002-01,124.05,"Index, 2020 = 100",United Kingdom
2002-02,124.44,"Index, 2020 = 100",United Kingdom
2002-03,123.49,"Index, 2020 = 100",United Kingdom
2002-04,124.13,"Index, 2020 = 100",United Kingdom
2002-05,122.27,"Index, 2020 = 100",United Kingdom
2002-06,120.4,"Index, 2020 = 100",United Kingdom
2002-07,122.2,"Index, 2020 = 100",United Kingdom
2002-08,122.48,"Index, 2020 = 100",United Kingdom
2002-09,123.89,"Index, 2020 = 100",United Kingdom
2002-10,124.21,"Index, 2020 = 100",United Kingdom
2002-11,123.34,"Index, 2020 = 100",United Kingdom
2002-12,123.13,"Index, 2020 = 100",United Kingdom
2003-01,120.66,"Index, 2020 = 100",United Kingdom
2003-02,118.97,"Index, 2020 = 100",United Kingdom
2003-03,116.76,"Index, 2020 = 100",United Kingdom
2003-04,116.09,"Index, 2020 = 100",United Kingdom
2003-05,114.05,"Index, 2020 = 100",United Kingdom
2003-06,115.95,"Index, 2020 = 100",United Kingdom
2003-07,115.44,"Index, 2020 = 100",United Kingdom
2003-08,115.24,"Index, 2020 = 100",United Kingdom
2003-09,115.53,"Index, 2020 = 100",United Kingdom
2003-10,116.43,"Index, 2020 = 100",United Kingdom
2003-11,117.15,"Index, 2020 = 100",United Kingdom
2003-12,117.4,"Index, 2020 = 100",United Kingdom
2004-01,119.34,"Index, 2020 = 100",United Kingdom
2004-02,122.18,"Index, 2020 = 100",United Kingdom
2004-03,121.72,"Index, 2020 = 100",United Kingdom
2004-04,121.79,"Index, 2020 = 100",United Kingdom
2004-05,121.1,"Index, 2020 = 100",United Kingdom
2004-06,122.5,"Index, 2020 = 100",United Kingdom
2004-07,122.49,"Index, 2020 = 100",United Kingdom
2004-08,121.76,"Index, 2020 = 100",United Kingdom
2004-09,119.59,"Index, 2020 = 100",United Kingdom
2004-10,118.16,"Index, 2020 = 100",United Kingdom
2004-11,117.9,"Index, 2020 = 100",United Kingdom
2004-12,119.95,"Index, 2020 = 100",United Kingdom
2005-01,118.42,"Index, 2020 = 100",United Kingdom
2005-02,119.62,"Index, 2020 = 100",United Kingdom
2005-03,119.22,"Index, 2020 = 100",United Kingdom
2005-04,120.34,"Index, 2020 = 100",United Kingdom
2005-05,119.74,"Index, 2020 = 100",United Kingdom
2005-06,121.0,"Index, 2020 = 100",United Kingdom
2005-07,117.86,"Index, 2020 = 100",United Kingdom
2005-08,118.73,"Index, 2020 = 100",United Kingdom
2005-09,119.58,"Index, 2020 = 100",United Kingdom
2005-10,118.5,"Index, 2020 = 100",United Kingdom
2005-11,118.83,"Index, 2020 = 100",United Kingdom
2005-12,119.0,"Index, 2020 = 100",United Kingdom
2006-01,117.73,"Index, 2020 = 100",United Kingdom
2006-02,118.08,"Index, 2020 = 100",United Kingdom
2006-03,116.86,"Index, 2020 = 100",United Kingdom
2006-04,116.5,"Index, 2020 = 100",United Kingdom
2006-05,119.69,"Index, 2020 = 100",United Kingdom
2006-06,119.29,"Index, 2020 = 100",United Kingdom
2006-07,119.15,"Index, 2020 = 100",United Kingdom
2006-08,121.91,"Index, 2020 = 100",United Kingdom
2006-09,122.31,"Index, 2020 = 100",United Kingdom
2006-10,122.79,"Index, 2020 = 100",United Kingdom
2006-11,123.37,"Index, 2020 = 100",United Kingdom
2006-12,124.8,"Index, 2020 = 100",United Kingdom
2007-01,125.72,"Index, 2020 = 100",United Kingdom
2007-02,125.33,"Index, 2020 = 100",United Kingdom
2007-03,123.21,"Index, 2020 = 100",United Kingdom
2007-04,123.63,"Index, 2020 = 100",United Kingdom
2007-05,123.23,"Index, 2020 = 100",United Kingdom
2007-06,124.28,"Index, 2020 = 100",United Kingdom
2007-07,124.46,"Index, 2020 = 100",United Kingdom
2007-08,123.89,"Index, 2020 = 100",United Kingdom
2007-09,122.1,"Index, 2020 = 100",United Kingdom
2007-10,121.39,"Index, 2020 = 100",United Kingdom
2007-11,119.72,"Index, 2020 = 100",United Kingdom
2007-12,118.22,"Index, 2020 = 100",United Kingdom
2008-01,113.43,"Index, 2020 = 100",United Kingdom
2008-02,113.13,"Index, 2020 = 100",United Kingdom
2008-03,110.51,"Index, 2020 = 100",United Kingdom
2008-04,108.63,"Index, 2020 = 100",United Kingdom
2008-05,108.87,"Index, 2020 = 100",United Kingdom
2008-06,109.31,"Index, 2020 = 100",United Kingdom
2008-07,109.37,"Index, 2020 = 100",United Kingdom
2008-08,109.06,"Index, 2020 = 100",United Kingdom
2008-09,107.52,"Index, 2020 = 100",United Kingdom
2008-10,107.26,"Index, 2020 = 100",United Kingdom
2008-11,101.14,"Index, 2020 = 100",United Kingdom
2008-12,94.5,"Index, 2020 = 100",United Kingdom
2009-01,92.2,"Index, 2020 = 100",United Kingdom
2009-02,95.32,"Index, 2020 = 100",United Kingdom
2009-03,92.82,"Index, 2020 = 100",United Kingdom
2009-04,94.89,"Index, 2020 = 100",United Kingdom
2009-05,97.01,"Index, 2020 = 100",United Kingdom
2009-06,101.05,"Index, 2020 = 100",United Kingdom
2009-07,101.07,"Index, 2020 = 100",United Kingdom
2009-08,100.94,"Index, 2020 = 100",United Kingdom
2009-09,98.06,"Index, 2020 = 100",United Kingdom
2009-10,95.6,"Index, 2020 = 100",United Kingdom
2009-11,97.71,"Index, 2020 = 100",United Kingdom
2009-12,97.49,"Index, 2020 = 100",United Kingdom
2010-01,98.7,"Index, 2020 = 100",United Kingdom
2010-02,98.4,"Index, 2020 = 100",United Kingdom
2010-03,94.92,"Index, 2020 = 100",United Kingdom
2010-04,97.65,"Index, 2020 = 100",United Kingdom
2010-05,98.07,"Index, 2020 = 100",United Kingdom
2010-06,100.82,"Index, 2020 = 100",United Kingdom
2010-07,100.93,"Index, 2020 = 100",United Kingdom
2010-08,102.79,"Index, 2020 = 100",United Kingdom
2010-09,100.63,"Index, 2020 = 100",United Kingdom
2010-10,97.85,"Index, 2020 = 100",United Kingdom
2010-11,100.06,"Index, 2020 = 100",United Kingdom
2010-12,100.25,"Index, 2020 = 100",United Kingdom
2011-01,100.88,"Index, 2020 = 100",United Kingdom
2011-02,101.94,"Index, 2020 = 100",United Kingdom
2011-03,99.41,"Index, 2020 = 100",United Kingdom
2011-04,98.96,"Index, 2020 = 100",United Kingdom
2011-05,99.15,"Index, 2020 = 100",United Kingdom
2011-06,97.99,"Index, 2020 = 100",United Kingdom
2011-07,98.07,"Index, 2020 = 100",United Kingdom
2011-08,99.32,"Index, 2020 = 100",United Kingdom
2011-09,99.35,"Index, 2020 = 100",United Kingdom
2011-10,99.52,"Index, 2020 = 100",United Kingdom
2011-11,100.85,"Index, 2020 = 100",United Kingdom
2011-12,101.94,"Index, 2020 = 100",United Kingdom
2012-01,102.35,"Index, 2020 = 100",United Kingdom
2012-02,102.46,"Index, 2020 = 100",United Kingdom
2012-03,102.31,"Index, 2020 = 100",United Kingdom
2012-04,104.0,"Index, 2020 = 100",United Kingdom
2012-05,105.58,"Index, 2020 = 100",United Kingdom
2012-06,104.37,"Index, 2020 = 100",United Kingdom
2012-07,106.32,"Index, 2020 = 100",United Kingdom
2012-08,106.43,"Index, 2020 = 100",United Kingdom
2012-09,106.11,"Index, 2020 = 100",United Kingdom
2012-10,105.73,"Index, 2020 = 100",United Kingdom
2012-11,106.28,"Index, 2020 = 100",United Kingdom
2012-12,106.24,"Index, 2020 = 100",United Kingdom
2013-01,104.52,"Index, 2020 = 100",United Kingdom
2013-02,101.66,"Index, 2020 = 100",United Kingdom
2013-03,100.68,"Index, 2020 = 100",United Kingdom
2013-04,102.36,"Index, 2020 = 100",United Kingdom
2013-05,102.87,"Index, 2020 = 100",United Kingdom
2013-06,102.73,"Index, 2020 = 100",United Kingdom
2013-07,101.78,"Index, 2020 = 100",United Kingdom
2013-08,102.87,"Index, 2020 = 100",United Kingdom
2013-09,105.01,"Index, 2020 = 100",United Kingdom
2013-10,104.95,"Index, 2020 = 100",United Kingdom
2013-11,106.22,"Index, 2020 = 100",United Kingdom
2013-12,107.38,"Index, 2020 = 100",United Kingdom
2014-01,108.6,"Index, 2020 = 100",United Kingdom
2014-02,109.08,"Index, 2020 = 100",United Kingdom
2014-03,107.99,"Index, 2020 = 100",United Kingdom
2014-04,108.9,"Index, 2020 = 100",United Kingdom
2014-05,109.71,"Index, 2020 = 100",United Kingdom
2014-06,111.03,"Index, 2020 = 100",United Kingdom
2014-07,112.59,"Index, 2020 = 100",United Kingdom
2014-08,111.81,"Index, 2020 = 100",United Kingdom
2014-09,111.67,"Index, 2020 = 100",United Kingdom
2014-10,111.86,"Index, 2020 = 100",United Kingdom
2014-11,111.53,"Index, 2020 = 100",United Kingdom
2014-12,112.12,"Index, 2020 = 100",United Kingdom
2015-01,113.34,"Index, 2020 = 100",United Kingdom
2015-02,116.23,"Index, 2020 = 100",United Kingdom
2015-03,116.64,"Index, 2020 = 100",United Kingdom
2015-04,116.29,"Index, 2020 = 100",United Kingdom
2015-05,117.32,"Index, 2020 = 100",United Kingdom
2015-06,118.08,"Index, 2020 = 100",United Kingdom
2015-07,120.3,"Index, 2020 = 100",United Kingdom
2015-08,120.35,"Index, 2020 = 100",United Kingdom
2015-09,117.55,"Index, 2020 = 100",United Kingdom
2015-10,117.13,"Index, 2020 = 100",United Kingdom
2015-11,120.43,"Index, 2020 = 100",United Kingdom
2015-12,117.8,"Index, 2020 = 100",United Kingdom
2016-01,113.83,"Index, 2020 = 100",United Kingdom
2016-02,111.31,"Index, 2020 = 100",United Kingdom
2016-03,109.61,"Index, 2020 = 100",United Kingdom
2016-04,108.07,"Index, 2020 = 100",United Kingdom
2016-05,110.1,"Index, 2020 = 100",United Kingdom
2016-06,107.84,"Index, 2020 = 100",United Kingdom
2016-07,101.21,"Index, 2020 = 100",United Kingdom
2016-08,99.93,"Index, 2020 = 100",United Kingdom
2016-09,100.26,"Index, 2020 = 100",United Kingdom
2016-10,95.1,"Index, 2020 = 100",United Kingdom
2016-11,98.08,"Index, 2020 = 100",United Kingdom
2016-12,100.66,"Index, 2020 = 100",United Kingdom
2017-01,98.78,"Index, 2020 = 100",United Kingdom
2017-02,99.8,"Index, 2020 = 100",United Kingdom
2017-03,98.29,"Index, 2020 = 100",United Kingdom
2017-04,100.21,"Index, 2020 = 100",United Kingdom
2017-05,100.94,"Index, 2020 = 100",United Kingdom
2017-06,98.66,"Index, 2020 = 100",United Kingdom
2017-07,98.53,"Index, 2020 = 100",United Kingdom
2017-08,96.81,"Index, 2020 = 100",United Kingdom
2017-09,98.79,"Index, 2020 = 100",United Kingdom
2017-10,99.15,"Index, 2020 = 100",United Kingdom
2017-11,99.96,"Index, 2020 = 100",United Kingdom
2017-12,100.84,"Index, 2020 = 100",United Kingdom
2018-01,101.38,"Index, 2020 = 100",United Kingdom
2018-02,101.78,"Index, 2020 = 100",United Kingdom
2018-03,101.31,"Index, 2020 = 100",United Kingdom
2018-04,102.52,"Index, 2020 = 100",United Kingdom
2018-05,100.88,"Index, 2020 = 100",United Kingdom
2018-06,100.3,"Index, 2020 = 100",United Kingdom
2018-07,99.59,"Index, 2020 = 100",United Kingdom
2018-08,98.65,"Index, 2020 = 100",United Kingdom
2018-09,99.2,"Index, 2020 = 100",United Kingdom
2018-10,99.86,"Index, 2020 = 100",United Kingdom
2018-11,100.5,"Index, 2020 = 100",United Kingdom
2018-12,98.83,"Index, 2020 = 100",United Kingdom
2019-01,99.88,"Index, 2020 = 100",United Kingdom
2019-02,101.51,"Index, 2020 = 100",United Kingdom
2019-03,102.58,"Index, 2020 = 100",United Kingdom
2019-04,101.9,"Index, 2020 = 100",United Kingdom
2019-05,100.98,"Index, 2020 = 100",United Kingdom
2019-06,98.76,"Index, 2020 = 100",United Kingdom
2019-07,97.8,"Index, 2020 = 100",United Kingdom
2019-08,96.32,"Index, 2020 = 100",United Kingdom
2019-09,98.55,"Index, 2020 = 100",United Kingdom
2019-10,100.11,"Index, 2020 = 100",United Kingdom
2019-11,102.54,"Index, 2020 = 100",United Kingdom
2019-12,103.57,"Index, 2020 = 100",United Kingdom
2020-01,103.65,"Index, 2020 = 100",United Kingdom
2020-02,104.45,"Index, 2020 = 100",United Kingdom
2020-03,98.74,"Index, 2020 = 100",United Kingdom
2020-04,100.43,"Index, 2020 = 100",United Kingdom
2020-05,99.16,"Index, 2020 = 100",United Kingdom
2020-06,98.26,"Index, 2020 = 100",United Kingdom
2020-07,98.59,"Index, 2020 = 100",United Kingdom
2020-08,99.55,"Index, 2020 = 100",United Kingdom
2020-09,98.83,"Index, 2020 = 100",United Kingdom
2020-10,98.77,"Index, 2020 = 100",United Kingdom
2020-11,100.0,"Index, 2020 = 100",United Kingdom
2020-12,99.57,"Index, 2020 = 100",United Kingdom
2021-01,100.54,"Index, 2020 = 100",United Kingdom
2021-02,102.55,"Index, 2020 = 100",United Kingdom
2021-03,103.53,"Index, 2020 = 100",United Kingdom
2021-04,103.12,"Index, 2020 = 100",United Kingdom
2021-05,103.97,"Index, 2020 = 100",United Kingdom
2021-06,104.34,"Index, 2020 = 100",United Kingdom
2021-07,104.15,"Index, 2020 = 100",United Kingdom
2021-08,104.86,"Index, 2020 = 100",United Kingdom
2021-09,104.25,"Index, 2020 = 100",United Kingdom
2021-10,105.42,"Index, 2020 = 100",United Kingdom
2021-11,105.19,"Index, 2020 = 100",United Kingdom
2021-12,105.03,"Index, 2020 = 100",United Kingdom
2022-01,106.19,"Index, 2020 = 100",United Kingdom
2022-02,105.9,"Index, 2020 = 100",United Kingdom
2022-03,104.47,"Index, 2020 = 100",United Kingdom
2022-04,106.2,"Index, 2020 = 100",United Kingdom
2022-05,103.99,"Index, 2020 = 100",United Kingdom
2022-06,103.17,"Index, 2020 = 100",United Kingdom
2022-07,103.53,"Index, 2020 = 100",United Kingdom
2022-08,103.8,"Index, 2020 = 100",United Kingdom
2022-09,99.89,"Index, 2020 = 100",United Kingdom
2022-10,101.42,"Index, 2020 = 100",United Kingdom
2022-11,102.73,"Index, 2020 = 100",United Kingdom
2022-12,104.03,"Index, 2020 = 100",United Kingdom
2023-01,102.12,"Index, 2020 = 100",United Kingdom
2023-02,102.24,"Index, 2020 = 100",United Kingdom
2023-03,102.91,"Index, 2020 = 100",United Kingdom
2023-04,104.4,"Index, 2020 = 100",United Kingdom
2023-05,106.12,"Index, 2020 = 100",United Kingdom
2023-06,107.48,"Index, 2020 = 100",United Kingdom
2023-07,107.46,"Index, 2020 = 100",United Kingdom
2023-08,107.14,"Index, 2020 = 100",United Kingdom
2023-09,106.58,"Index, 2020 = 100",United Kingdom
2023-10,105.45,"Index, 2020 = 100",United Kingdom
2023-11,105.9,"Index, 2020 = 100",United Kingdom
2023-12,107.04,"Index, 2020 = 100",United Kingdom
2024-01,107.08,"Index, 2020 = 100",United Kingdom
2024-02,107.49,"Index, 2020 = 100",United Kingdom
2024-03,107.67,"Index, 2020 = 100",United Kingdom
2024-04,107.32,"Index, 2020 = 100",United Kingdom
2024-05,107.83,"Index, 2020 = 100",United Kingdom
2024-06,108.9,"Index, 2020 = 100",United Kingdom
2024-07,109.33,"Index, 2020 = 100",United Kingdom
2024-08,108.48,"Index, 2020 = 100",United Kingdom
1964-01,115.96,"Index, 2020 = 100",United States
1964-02,115.58,"Index, 2020 = 100",United States
1964-03,115.41,"Index, 2020 = 100",United States
1964-04,114.78,"Index, 2020 = 100",United States
1964-05,118.0,"Index, 2020 = 100",United States
1964-06,118.73,"Index, 2020 = 100",United States
1964-07,118.97,"Index, 2020 = 100",United States
1964-08,118.04,"Index, 2020 = 100",United States
1964-09,117.42,"Index, 2020 = 100",United States
1964-10,116.58,"Index, 2020 = 100",United States
1964-11,116.8,"Index, 2020 = 100",United States
1964-12,116.39,"Index, 2020 = 100",United States
1965-01,115.55,"Index, 2020 = 100",United States
1965-02,115.51,"Index, 2020 = 100",United States
1965-03,115.79,"Index, 2020 = 100",United States
1965-04,115.21,"Index, 2020 = 100",United States
1965-05,115.09,"Index, 2020 = 100",United States
1965-06,115.53,"Index, 2020 = 100",United States
1965-07,115.73,"Index, 2020 = 100",United States
1965-08,115.28,"Index, 2020 = 100",United States
1965-09,114.65,"Index, 2020 = 100",United States
1965-10,114.61,"Index, 2020 = 100",United States
1965-11,114.41,"Index, 2020 = 100",United States
1965-12,114.24,"Index, 2020 = 100",United States
1966-01,113.64,"Index, 2020 = 100",United States
1966-02,113.92,"Index, 2020 = 100",United States
